Aave-V2, DAI, 1614917577, 0.03907688, 105578027, 0.77987703
DyDx-V1, DAI, 1614917577, 0.16127081, 78103484, 0.80537034
Compound-V2, DAI, 1614917577, 0.09865217, 2521668857, 0.85380933
Compound-V2, USDC, 1614917577, 0.07158694, 2033825490, 0.82897884
Aave-V2, USDC, 1614917577, 0.03757427, 268936642, 0.84449203
DyDx-V1, USDC, 1614917577, 0.13895994, 57398342, 0.69479164
CreamFi-V1, USDC, 1614917577, 0.21735774, 19767719, 0.78943097
CreamFi-V1, DAI, 1614917577, 0.19763956, 8523719, 0.71055822
Compound-V2, USDT, 1614917577, 0.07068787, 320860246, 0.82815401
Aave-V2, USDT, 1614917577, 0.03617669, 125943668, 0.81252791
CreamFi-V1, USDT, 1614917577, 0.305401, 6935721, 0.81708026
Aave-V2, SUSD, 1614917577, 0.9464313, 6325363, 0.98084074
Aave-V2, TUSD, 1614917577, 0.12024341, 16714391, 0.82015208
CreamFi-V1, BUSD, 1614917577, 0.18556256, 2562109, 0.66225044
Aave-V2, GUSD, 1614917577, 0.03959449, 6601892, 0.79016056
Aave-V2, BUSD, 1614917577, 0.09813108, 12056666, 0.80821394
Aave-V2, DAI, 1614917626, 0.03907838, 105578027, 0.77990679
DyDx-V1, DAI, 1614917626, 0.16127081, 78103507, 0.80537041
Aave-V2, USDC, 1614917626, 0.03757427, 268936642, 0.84449203
Compound-V2, DAI, 1614917626, 0.09865217, 2521668857, 0.85380933
Compound-V2, USDC, 1614917626, 0.07158839, 2033823407, 0.82898017
CreamFi-V1, DAI, 1614917626, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDC, 1614917626, 0.21735774, 19767719, 0.78943097
DyDx-V1, USDC, 1614917626, 0.13895994, 57398355, 0.69479172
Compound-V2, USDT, 1614917626, 0.07068787, 320860246, 0.82815401
Aave-V2, SUSD, 1614917626, 0.9464313, 6325363, 0.98084074
Aave-V2, USDT, 1614917626, 0.03617669, 125943668, 0.81252791
Aave-V2, BUSD, 1614917626, 0.09813108, 12056666, 0.80821394
CreamFi-V1, BUSD, 1614917626, 0.18556256, 2562109, 0.66225044
CreamFi-V1, USDT, 1614917626, 0.305401, 6935721, 0.81708026
Aave-V2, GUSD, 1614917626, 0.03959449, 6601892, 0.79016056
Aave-V2, TUSD, 1614917626, 0.12024341, 16714391, 0.82015208
Compound-V2, DAI, 1614917694, 0.09865217, 2521668857, 0.85380933
DyDx-V1, DAI, 1614917694, 0.16127081, 78103518, 0.80537045
Aave-V2, DAI, 1614917694, 0.03907838, 105578027, 0.77990679
DyDx-V1, USDC, 1614917694, 0.13895994, 57398361, 0.69479175
CreamFi-V1, DAI, 1614917694, 0.19763956, 8523719, 0.71055822
CreamFi-V1, USDC, 1614917694, 0.21735774, 19767719, 0.78943097
Compound-V2, USDC, 1614917694, 0.07158839, 2033823407, 0.82898017
Aave-V2, USDT, 1614917694, 0.03617669, 125943668, 0.81252791
Aave-V2, USDC, 1614917694, 0.03757427, 268936642, 0.84449203
Compound-V2, USDT, 1614917694, 0.07068787, 320860246, 0.82815401
CreamFi-V1, USDT, 1614917694, 0.305401, 6935721, 0.81708026
Aave-V2, BUSD, 1614917694, 0.09813108, 12056666, 0.80821394
Aave-V2, TUSD, 1614917694, 0.12024341, 16714391, 0.82015208
CreamFi-V1, BUSD, 1614917694, 0.18556256, 2562109, 0.66225044
Aave-V2, SUSD, 1614917694, 0.9464313, 6325363, 0.98084074
Aave-V2, GUSD, 1614917694, 0.03959449, 6601892, 0.79016056
Aave-V2, DAI, 1614917768, 0.03908309, 105578142, 0.78000175
DyDx-V1, DAI, 1614917768, 0.16127081, 78103538, 0.80537051
Compound-V2, DAI, 1614917768, 0.09865217, 2521668857, 0.85380933
Compound-V2, USDC, 1614917768, 0.07158839, 2033823407, 0.82898017
Aave-V2, USDC, 1614917768, 0.03757427, 268936642, 0.84449203
CreamFi-V1, DAI, 1614917768, 0.19763956, 8523719, 0.71055822
